timestamp,solar_mw
2025-01-01 08:00:00+00:00,-8.00012
2025-01-01 08:00:00+00:00,-6.70393
2025-01-01 08:00:00+00:00,-37.94342
2025-01-01 09:00:00+00:00,-37.88463
2025-01-01 09:00:00+00:00,-8.04204
2025-01-01 09:00:00+00:00,-6.74449
2025-01-01 10:00:00+00:00,-6.83352
2025-01-01 10:00:00+00:00,-37.57774
2025-01-01 10:00:00+00:00,-8.05763
2025-01-01 11:00:00+00:00,-6.82151
2025-01-01 11:00:00+00:00,-36.38921
2025-01-01 11:00:00+00:00,-8.054
2025-01-01 12:00:00+00:00,-6.78942
2025-01-01 12:00:00+00:00,-7.95181
2025-01-01 12:00:00+00:00,-36.19739
2025-01-01 13:00:00+00:00,-6.74302
2025-01-01 13:00:00+00:00,-8.00875
2025-01-01 13:00:00+00:00,-36.95731
2025-01-01 14:00:00+00:00,-8.24224
2025-01-01 14:00:00+00:00,-6.85994
2025-01-01 14:00:00+00:00,-23.26063
2025-01-01 15:00:00+00:00,136.33789
2025-01-01 15:00:00+00:00,74.24011
2025-01-01 15:00:00+00:00,1971.47862
2025-01-01 16:00:00+00:00,990.26425
2025-01-01 16:00:00+00:00,6656.64937
2025-01-01 16:00:00+00:00,385.99453
2025-01-01 17:00:00+00:00,8773.46321
2025-01-01 17:00:00+00:00,938.71465
2025-01-01 17:00:00+00:00,1463.06279
2025-01-01 18:00:00+00:00,1786.63685
2025-01-01 18:00:00+00:00,8656.73525
2025-01-01 18:00:00+00:00,1118.94435
2025-01-01 19:00:00+00:00,1949.36026
2025-01-01 19:00:00+00:00,1060.26637
2025-01-01 19:00:00+00:00,8260.62572
2025-01-01 20:00:00+00:00,976.37072
2025-01-01 20:00:00+00:00,1978.60652
2025-01-01 20:00:00+00:00,8240.27051
2025-01-01 21:00:00+00:00,881.86476
2025-01-01 21:00:00+00:00,1867.82228
2025-01-01 21:00:00+00:00,8401.21381
2025-01-01 22:00:00+00:00,7411.77457
2025-01-01 22:00:00+00:00,1401.71196
2025-01-01 22:00:00+00:00,931.77239
2025-01-01 23:00:00+00:00,761.57097
2025-01-01 23:00:00+00:00,4910.81241
2025-01-01 23:00:00+00:00,1168.16916
2025-01-02 00:00:00+00:00,187.9794
2025-01-02 00:00:00+00:00,750.62548
2025-01-02 00:00:00+00:00,223.06031
2025-01-02 01:00:00+00:00,-8.87247
2025-01-02 01:00:00+00:00,-12.89466
2025-01-02 01:00:00+00:00,200.26308
2025-01-02 02:00:00+00:00,-7.87988
2025-01-02 02:00:00+00:00,-24.07065
2025-01-02 02:00:00+00:00,1.01118
2025-01-02 03:00:00+00:00,-22.91475
2025-01-02 03:00:00+00:00,101.19115
2025-01-02 03:00:00+00:00,-7.95909
2025-01-02 04:00:00+00:00,-7.98938
2025-01-02 04:00:00+00:00,-22.56094
2025-01-02 04:00:00+00:00,-7.16053
2025-01-02 05:00:00+00:00,-7.98363
2025-01-02 05:00:00+00:00,-21.41505
2025-01-02 05:00:00+00:00,-6.36729
2025-01-02 06:00:00+00:00,-7.94499
2025-01-02 06:00:00+00:00,-21.47684
2025-01-02 06:00:00+00:00,-5.90643
2025-01-02 07:00:00+00:00,-21.62071
2025-01-02 07:00:00+00:00,-7.91818
2025-01-02 07:00:00+00:00,-5.84401
2025-01-02 08:00:00+00:00,-5.87511
2025-01-02 08:00:00+00:00,-7.91981
2025-01-02 08:00:00+00:00,-22.07918
2025-01-02 09:00:00+00:00,-7.92749
2025-01-02 09:00:00+00:00,-5.87351
2025-01-02 09:00:00+00:00,-21.85212
2025-01-02 10:00:00+00:00,-22.08072
2025-01-02 10:00:00+00:00,-8.83978
2025-01-02 10:00:00+00:00,-5.85141
2025-01-02 11:00:00+00:00,-7.99673
2025-01-02 11:00:00+00:00,-22.79738
2025-01-02 11:00:00+00:00,-5.8584
2025-01-02 12:00:00+00:00,-22.53019
2025-01-02 12:00:00+00:00,-5.86616
2025-01-02 12:00:00+00:00,-7.92169
2025-01-02 13:00:00+00:00,-5.81608
2025-01-02 13:00:00+00:00,-7.8984
2025-01-02 13:00:00+00:00,-22.79875
2025-01-02 14:00:00+00:00,-4.92085
2025-01-02 14:00:00+00:00,-5.91937
2025-01-02 14:00:00+00:00,-8.08272
2025-01-02 15:00:00+00:00,150.47741
2025-01-02 15:00:00+00:00,70.30003
2025-01-02 15:00:00+00:00,1996.56953
2025-01-02 16:00:00+00:00,1134.66779
2025-01-02 16:00:00+00:00,684.76468
2025-01-02 16:00:00+00:00,6974.07776
2025-01-02 17:00:00+00:00,8981.37495
2025-01-02 17:00:00+00:00,1883.64542
2025-01-02 17:00:00+00:00,1037.43123
2025-01-02 18:00:00+00:00,9191.13749
2025-01-02 18:00:00+00:00,970.03375
2025-01-02 18:00:00+00:00,1989.77948
2025-01-02 19:00:00+00:00,1965.6722
2025-01-02 19:00:00+00:00,8952.24176
2025-01-02 19:00:00+00:00,921.145
2025-01-02 20:00:00+00:00,9033.96221
2025-01-02 20:00:00+00:00,1965.63497
2025-01-02 20:00:00+00:00,948.82111
2025-01-02 21:00:00+00:00,9230.09222
2025-01-02 21:00:00+00:00,2009.50138
2025-01-02 21:00:00+00:00,897.47137
2025-01-02 22:00:00+00:00,1823.37562
2025-01-02 22:00:00+00:00,1158.84343
2025-01-02 22:00:00+00:00,8833.05556
2025-01-02 23:00:00+00:00,1258.17911
2025-01-02 23:00:00+00:00,5589.00283
2025-01-02 23:00:00+00:00,901.66708
2025-01-03 00:00:00+00:00,233.69511
2025-01-03 00:00:00+00:00,177.50828
2025-01-03 00:00:00+00:00,895.17296
2025-01-03 01:00:00+00:00,-8.99101
2025-01-03 01:00:00+00:00,169.70995
2025-01-03 01:00:00+00:00,5.84731
2025-01-03 02:00:00+00:00,-38.85677
2025-01-03 02:00:00+00:00,-7.40149
2025-01-03 02:00:00+00:00,-7.91376
2025-01-03 03:00:00+00:00,-7.84274
2025-01-03 03:00:00+00:00,-6.14894
2025-01-03 03:00:00+00:00,-38.80315
2025-01-03 04:00:00+00:00,-6.0081
2025-01-03 04:00:00+00:00,-7.83937
2025-01-03 04:00:00+00:00,-38.21774
2025-01-03 05:00:00+00:00,-36.64392
2025-01-03 05:00:00+00:00,-7.91412
2025-01-03 05:00:00+00:00,-6.16304
2025-01-03 06:00:00+00:00,-7.95575
2025-01-03 06:00:00+00:00,-37.15419
2025-01-03 06:00:00+00:00,-6.05199
2025-01-03 07:00:00+00:00,-37.47423
2025-01-03 07:00:00+00:00,-5.94064
2025-01-03 07:00:00+00:00,-7.90691
2025-01-03 08:00:00+00:00,-40.48494
2025-01-03 08:00:00+00:00,-7.8835
2025-01-03 08:00:00+00:00,-5.86658
2025-01-03 09:00:00+00:00,-7.88361
2025-01-03 09:00:00+00:00,-5.96654
2025-01-03 09:00:00+00:00,-37.5633
2025-01-03 10:00:00+00:00,-7.9081
2025-01-03 10:00:00+00:00,-37.86069
2025-01-03 10:00:00+00:00,-5.99766
2025-01-03 11:00:00+00:00,-37.8566
2025-01-03 11:00:00+00:00,-7.9197
2025-01-03 11:00:00+00:00,-6.02607
2025-01-03 12:00:00+00:00,-5.97654
2025-01-03 12:00:00+00:00,-37.90143
2025-01-03 12:00:00+00:00,-7.88614
2025-01-03 13:00:00+00:00,-37.60859
2025-01-03 13:00:00+00:00,-5.84035
2025-01-03 13:00:00+00:00,-7.7095
2025-01-03 14:00:00+00:00,-27.63741
2025-01-03 14:00:00+00:00,-8.01316
2025-01-03 14:00:00+00:00,-5.93314
2025-01-03 15:00:00+00:00,2.98656
2025-01-03 15:00:00+00:00,28.00858
2025-01-03 15:00:00+00:00,1150.35014
2025-01-03 16:00:00+00:00,4073.52491
2025-01-03 16:00:00+00:00,312.23841
2025-01-03 16:00:00+00:00,98.30071
2025-01-03 17:00:00+00:00,5146.48899
2025-01-03 17:00:00+00:00,469.99881
2025-01-03 17:00:00+00:00,214.36013
2025-01-03 18:00:00+00:00,852.82457
2025-01-03 18:00:00+00:00,357.72803
2025-01-03 18:00:00+00:00,6278.7271
2025-01-03 19:00:00+00:00,713.59508
2025-01-03 19:00:00+00:00,1270.14667
2025-01-03 19:00:00+00:00,6870.36151
2025-01-03 20:00:00+00:00,1717.11282
2025-01-03 20:00:00+00:00,6541.68435
2025-01-03 20:00:00+00:00,838.04205
2025-01-03 21:00:00+00:00,6093.29741
2025-01-03 21:00:00+00:00,557.15938
2025-01-03 21:00:00+00:00,1879.02909
2025-01-03 22:00:00+00:00,5975.80265
2025-01-03 22:00:00+00:00,1306.64802
2025-01-03 22:00:00+00:00,350.35954
2025-01-03 23:00:00+00:00,3814.5976
2025-01-03 23:00:00+00:00,204.2133
2025-01-03 23:00:00+00:00,676.51399
2025-01-04 00:00:00+00:00,87.33557
2025-01-04 00:00:00+00:00,534.56687
2025-01-04 00:00:00+00:00,36.45717
2025-01-04 01:00:00+00:00,-8.90001
2025-01-04 01:00:00+00:00,-39.18913
2025-01-04 01:00:00+00:00,-6.33884
2025-01-04 02:00:00+00:00,-34.65904
2025-01-04 02:00:00+00:00,-7.77822
2025-01-04 02:00:00+00:00,-5.56328
2025-01-04 03:00:00+00:00,-34.69661
2025-01-04 03:00:00+00:00,-7.7507
2025-01-04 03:00:00+00:00,-5.43179
2025-01-04 04:00:00+00:00,-33.74372
2025-01-04 04:00:00+00:00,-7.78843
2025-01-04 04:00:00+00:00,-5.29927
2025-01-04 05:00:00+00:00,-5.30342
2025-01-04 05:00:00+00:00,-31.81669
2025-01-04 05:00:00+00:00,-7.88257
2025-01-04 06:00:00+00:00,-5.13463
2025-01-04 06:00:00+00:00,-7.8476
2025-01-04 06:00:00+00:00,-30.79994
2025-01-04 07:00:00+00:00,-31.2934
2025-01-04 07:00:00+00:00,-5.12217
2025-01-04 07:00:00+00:00,-7.87731
2025-01-04 08:00:00+00:00,-5.02747
2025-01-04 08:00:00+00:00,-33.71671
2025-01-04 08:00:00+00:00,-7.8487
2025-01-04 09:00:00+00:00,-33.78839
2025-01-04 09:00:00+00:00,-5.11844
2025-01-04 09:00:00+00:00,-7.89916
2025-01-04 10:00:00+00:00,-33.80535
2025-01-04 10:00:00+00:00,-5.15158
2025-01-04 10:00:00+00:00,-7.88016
2025-01-04 11:00:00+00:00,-5.17642
2025-01-04 11:00:00+00:00,-7.92476
2025-01-04 11:00:00+00:00,-37.35987
2025-01-04 12:00:00+00:00,-34.39171
2025-01-04 12:00:00+00:00,-7.93038
2025-01-04 12:00:00+00:00,-5.14299
2025-01-04 13:00:00+00:00,-7.91192
2025-01-04 13:00:00+00:00,-34.26068
2025-01-04 13:00:00+00:00,-5.15706
2025-01-04 14:00:00+00:00,-5.38676
2025-01-04 14:00:00+00:00,-14.75146
2025-01-04 14:00:00+00:00,-8.1947
2025-01-04 15:00:00+00:00,90.35831
2025-01-04 15:00:00+00:00,1426.89086
2025-01-04 15:00:00+00:00,119.62681
2025-01-04 16:00:00+00:00,5964.4215
2025-01-04 16:00:00+00:00,781.5513
2025-01-04 16:00:00+00:00,1089.72492
2025-01-04 17:00:00+00:00,1770.26802
2025-01-04 17:00:00+00:00,8369.52552
2025-01-04 17:00:00+00:00,1074.29951
2025-01-04 18:00:00+00:00,1754.8621
2025-01-04 18:00:00+00:00,1106.90844
2025-01-04 18:00:00+00:00,8652.20149
2025-01-04 19:00:00+00:00,1906.87016
2025-01-04 19:00:00+00:00,1031.71335
2025-01-04 19:00:00+00:00,8445.33585
2025-01-04 20:00:00+00:00,1612.69421
2025-01-04 20:00:00+00:00,8283.68231
2025-01-04 20:00:00+00:00,1005.63559
2025-01-04 21:00:00+00:00,7914.67274
2025-01-04 21:00:00+00:00,1110.54842
2025-01-04 21:00:00+00:00,883.31302
2025-01-04 22:00:00+00:00,953.46437
2025-01-04 22:00:00+00:00,1271.10129
2025-01-04 22:00:00+00:00,7232.43139
2025-01-04 23:00:00+00:00,444.17355
2025-01-04 23:00:00+00:00,3993.78321
2025-01-04 23:00:00+00:00,788.42827
2025-01-05 00:00:00+00:00,100.32641
2025-01-05 00:00:00+00:00,502.06598
2025-01-05 00:00:00+00:00,117.26117
2025-01-05 01:00:00+00:00,-6.006
2025-01-05 01:00:00+00:00,-41.52094
2025-01-05 01:00:00+00:00,-8.89532
2025-01-05 02:00:00+00:00,-5.37178
2025-01-05 02:00:00+00:00,-37.34938
2025-01-05 02:00:00+00:00,-7.79716
2025-01-05 03:00:00+00:00,-8.93988
2025-01-05 03:00:00+00:00,-36.21557
2025-01-05 03:00:00+00:00,-4.78341
2025-01-05 04:00:00+00:00,-7.88381
2025-01-05 04:00:00+00:00,-4.81312
2025-01-05 04:00:00+00:00,-34.75521
2025-01-05 05:00:00+00:00,-7.85845
2025-01-05 05:00:00+00:00,-34.5926
2025-01-05 05:00:00+00:00,-4.7553
2025-01-05 06:00:00+00:00,-34.9187
2025-01-05 06:00:00+00:00,-7.88646
2025-01-05 06:00:00+00:00,-5.15775
2025-01-05 07:00:00+00:00,-7.89902
2025-01-05 07:00:00+00:00,-34.8072
2025-01-05 07:00:00+00:00,-4.85679
2025-01-05 08:00:00+00:00,-4.77551
2025-01-05 08:00:00+00:00,-7.93754
2025-01-05 08:00:00+00:00,-34.47207
2025-01-05 09:00:00+00:00,-7.98415
2025-01-05 09:00:00+00:00,-34.83665
2025-01-05 09:00:00+00:00,-4.81648
2025-01-05 10:00:00+00:00,-34.68396
2025-01-05 10:00:00+00:00,-4.97349
2025-01-05 10:00:00+00:00,-8.83618
2025-01-05 11:00:00+00:00,-4.99104
2025-01-05 11:00:00+00:00,-35.02435
2025-01-05 11:00:00+00:00,-8.00726
2025-01-05 12:00:00+00:00,-35.07835
2025-01-05 12:00:00+00:00,-7.95633
2025-01-05 12:00:00+00:00,-5.07614
2025-01-05 13:00:00+00:00,-5.15295
2025-01-05 13:00:00+00:00,-7.95899
2025-01-05 13:00:00+00:00,-35.32936
2025-01-05 14:00:00+00:00,-16.82605
2025-01-05 14:00:00+00:00,-5.40128
2025-01-05 14:00:00+00:00,-8.30619
2025-01-05 15:00:00+00:00,106.44009
2025-01-05 15:00:00+00:00,1720.26544
2025-01-05 15:00:00+00:00,56.62755
2025-01-05 16:00:00+00:00,775.80301
2025-01-05 16:00:00+00:00,5931.5394
2025-01-05 16:00:00+00:00,1097.98858
2025-01-05 17:00:00+00:00,1808.33455
2025-01-05 17:00:00+00:00,8082.43438
2025-01-05 17:00:00+00:00,977.39816
2025-01-05 18:00:00+00:00,1981.39735
2025-01-05 18:00:00+00:00,8471.54144
2025-01-05 18:00:00+00:00,1159.91358
2025-01-05 19:00:00+00:00,8699.8484
2025-01-05 19:00:00+00:00,1946.99775
2025-01-05 19:00:00+00:00,1225.80746
2025-01-05 20:00:00+00:00,8747.98002
2025-01-05 20:00:00+00:00,1236.08376
2025-01-05 20:00:00+00:00,1958.86616
2025-01-05 21:00:00+00:00,8838.25418
2025-01-05 21:00:00+00:00,2008.47816
2025-01-05 21:00:00+00:00,1323.24727
2025-01-05 22:00:00+00:00,2003.9518
2025-01-05 22:00:00+00:00,1295.67997
2025-01-05 22:00:00+00:00,8507.61549
2025-01-05 23:00:00+00:00,5366.48843
2025-01-05 23:00:00+00:00,864.48396
2025-01-05 23:00:00+00:00,1388.60087
2025-01-06 00:00:00+00:00,219.98864
2025-01-06 00:00:00+00:00,882.61332
2025-01-06 00:00:00+00:00,270.57049
2025-01-06 01:00:00+00:00,-8.93664
2025-01-06 01:00:00+00:00,-42.73312
2025-01-06 01:00:00+00:00,-5.77305
2025-01-06 02:00:00+00:00,-7.94762
2025-01-06 02:00:00+00:00,-4.93622
2025-01-06 02:00:00+00:00,-38.46643
2025-01-06 03:00:00+00:00,-7.97152
2025-01-06 03:00:00+00:00,-36.37734
2025-01-06 03:00:00+00:00,-4.67901
2025-01-06 04:00:00+00:00,-4.54111
2025-01-06 04:00:00+00:00,-7.93963
2025-01-06 04:00:00+00:00,-34.85609
2025-01-06 05:00:00+00:00,-4.65917
2025-01-06 05:00:00+00:00,-35.44811
2025-01-06 05:00:00+00:00,-7.89685
2025-01-06 06:00:00+00:00,-4.64117
2025-01-06 06:00:00+00:00,-35.5952
2025-01-06 06:00:00+00:00,-7.9296
2025-01-06 07:00:00+00:00,-35.17478
2025-01-06 07:00:00+00:00,-7.93639
2025-01-06 07:00:00+00:00,-4.65848
2025-01-06 08:00:00+00:00,-7.96906
2025-01-06 08:00:00+00:00,-4.69178
2025-01-06 08:00:00+00:00,-35.06983
2025-01-06 09:00:00+00:00,-7.99351
2025-01-06 09:00:00+00:00,-4.66352
2025-01-06 09:00:00+00:00,-35.41739
2025-01-06 10:00:00+00:00,-8.86721
2025-01-06 10:00:00+00:00,-4.62896
2025-01-06 10:00:00+00:00,-35.7999
2025-01-06 11:00:00+00:00,-4.72477
2025-01-06 11:00:00+00:00,-8.04069
2025-01-06 11:00:00+00:00,-36.44072
2025-01-06 12:00:00+00:00,-7.96661
2025-01-06 12:00:00+00:00,-36.34784
2025-01-06 12:00:00+00:00,-4.7358
2025-01-06 13:00:00+00:00,-36.16878
2025-01-06 13:00:00+00:00,-4.94951
2025-01-06 13:00:00+00:00,-7.87539
2025-01-06 14:00:00+00:00,-20.68387
2025-01-06 14:00:00+00:00,-5.18662
2025-01-06 14:00:00+00:00,-8.24932
2025-01-06 15:00:00+00:00,1871.98053
2025-01-06 15:00:00+00:00,151.57307
2025-01-06 15:00:00+00:00,71.94872
2025-01-06 16:00:00+00:00,716.93066
2025-01-06 16:00:00+00:00,1221.61664
2025-01-06 16:00:00+00:00,6794.23974
2025-01-06 17:00:00+00:00,8935.32088
2025-01-06 17:00:00+00:00,1936.44279
2025-01-06 17:00:00+00:00,1157.28801
2025-01-06 18:00:00+00:00,1225.13229
2025-01-06 18:00:00+00:00,2022.65211
2025-01-06 18:00:00+00:00,9197.44269
2025-01-06 19:00:00+00:00,1237.76278
2025-01-06 19:00:00+00:00,1971.70733
2025-01-06 19:00:00+00:00,8880.96816
2025-01-06 20:00:00+00:00,8930.22283
2025-01-06 20:00:00+00:00,1934.13419
2025-01-06 20:00:00+00:00,1188.89329
2025-01-06 21:00:00+00:00,1055.05223
2025-01-06 21:00:00+00:00,9057.09368
2025-01-06 21:00:00+00:00,1801.4621
2025-01-06 22:00:00+00:00,1058.31192
2025-01-06 22:00:00+00:00,1506.09177
2025-01-06 22:00:00+00:00,8172.54086
2025-01-06 23:00:00+00:00,4754.57169
2025-01-06 23:00:00+00:00,1181.72868
2025-01-06 23:00:00+00:00,878.21558
2025-01-07 00:00:00+00:00,895.64502
2025-01-07 00:00:00+00:00,174.37462
2025-01-07 00:00:00+00:00,203.66285
2025-01-07 01:00:00+00:00,-34.61882
2025-01-07 01:00:00+00:00,-0.09828
2025-01-07 01:00:00+00:00,42.29461
2025-01-07 02:00:00+00:00,-34.87972
2025-01-07 02:00:00+00:00,1.12794
2025-01-07 02:00:00+00:00,38.79611
2025-01-07 03:00:00+00:00,-6.22745
2025-01-07 03:00:00+00:00,-33.62813
2025-01-07 03:00:00+00:00,1.11411
2025-01-07 04:00:00+00:00,-32.928
2025-01-07 04:00:00+00:00,-6.37195
2025-01-07 04:00:00+00:00,1.16687
2025-01-07 05:00:00+00:00,1.13083
2025-01-07 05:00:00+00:00,-6.47578
2025-01-07 05:00:00+00:00,-33.57069
2025-01-07 06:00:00+00:00,-34.27941
2025-01-07 06:00:00+00:00,1.03922
2025-01-07 06:00:00+00:00,-6.37834
2025-01-07 07:00:00+00:00,-33.96753
2025-01-07 07:00:00+00:00,-6.38455
2025-01-07 07:00:00+00:00,1.17618
2025-01-07 08:00:00+00:00,-6.45997
2025-01-07 08:00:00+00:00,-33.96677
2025-01-07 08:00:00+00:00,1.18291
2025-01-07 09:00:00+00:00,-44.28061
2025-01-07 09:00:00+00:00,-6.46617
2025-01-07 09:00:00+00:00,1.0944
2025-01-07 10:00:00+00:00,-33.64572
2025-01-07 10:00:00+00:00,-6.40397
2025-01-07 10:00:00+00:00,1.04727
2025-01-07 11:00:00+00:00,1.12257
2025-01-07 11:00:00+00:00,-34.13439
2025-01-07 11:00:00+00:00,-6.40458
2025-01-07 12:00:00+00:00,1.13602
2025-01-07 12:00:00+00:00,-6.38934
2025-01-07 12:00:00+00:00,-34.37074
2025-01-07 13:00:00+00:00,-33.52848
2025-01-07 13:00:00+00:00,1.22384
2025-01-07 13:00:00+00:00,-6.40288
2025-01-07 14:00:00+00:00,-23.89317
2025-01-07 14:00:00+00:00,-2.35581
2025-01-07 14:00:00+00:00,-6.23397
2025-01-07 15:00:00+00:00,49.37755
2025-01-07 15:00:00+00:00,1041.75858
2025-01-07 15:00:00+00:00,39.04367
2025-01-07 16:00:00+00:00,650.58371
2025-01-07 16:00:00+00:00,647.45599
2025-01-07 16:00:00+00:00,4106.38209
2025-01-07 17:00:00+00:00,6245.51585
2025-01-07 17:00:00+00:00,1255.214
2025-01-07 17:00:00+00:00,1173.06417
2025-01-07 18:00:00+00:00,7179.65632
2025-01-07 18:00:00+00:00,1262.03719
2025-01-07 18:00:00+00:00,1542.07436
2025-01-07 19:00:00+00:00,1756.57276
2025-01-07 19:00:00+00:00,7278.58268
2025-01-07 19:00:00+00:00,1264.53294
2025-01-07 20:00:00+00:00,7750.441
2025-01-07 20:00:00+00:00,1800.78287
2025-01-07 20:00:00+00:00,1190.21037
2025-01-07 21:00:00+00:00,1779.59027
2025-01-07 21:00:00+00:00,7648.5854
2025-01-07 21:00:00+00:00,1179.05618
2025-01-07 22:00:00+00:00,1781.72379
2025-01-07 22:00:00+00:00,1351.84878
2025-01-07 22:00:00+00:00,6169.53467
2025-01-07 23:00:00+00:00,1024.67093
2025-01-07 23:00:00+00:00,1368.04071
2025-01-07 23:00:00+00:00,3763.8671
2025-01-08 00:00:00+00:00,264.44002
2025-01-08 00:00:00+00:00,563.11792
2025-01-08 00:00:00+00:00,175.04246
2025-01-08 01:00:00+00:00,-8.86854
2025-01-08 01:00:00+00:00,-39.28812
2025-01-08 01:00:00+00:00,21.22787
2025-01-08 02:00:00+00:00,-37.41665
2025-01-08 02:00:00+00:00,-6.8657
2025-01-08 02:00:00+00:00,-7.8684
2025-01-08 03:00:00+00:00,-6.63174
2025-01-08 03:00:00+00:00,-7.93345
2025-01-08 03:00:00+00:00,-35.55047
2025-01-08 04:00:00+00:00,-8.09591
2025-01-08 04:00:00+00:00,-6.23225
2025-01-08 04:00:00+00:00,-34.91194
2025-01-08 05:00:00+00:00,-7.89687
2025-01-08 05:00:00+00:00,-6.79779
2025-01-08 05:00:00+00:00,-40.77914
2025-01-08 06:00:00+00:00,-7.92885
2025-01-08 06:00:00+00:00,-6.29268
2025-01-08 06:00:00+00:00,-35.17572
2025-01-08 07:00:00+00:00,-6.26496
2025-01-08 07:00:00+00:00,-7.91546
2025-01-08 07:00:00+00:00,-36.25584
2025-01-08 08:00:00+00:00,-36.01615
2025-01-08 08:00:00+00:00,-6.31709
2025-01-08 08:00:00+00:00,-7.94105
2025-01-08 09:00:00+00:00,-8.06163
2025-01-08 09:00:00+00:00,-36.11676
2025-01-08 09:00:00+00:00,-6.31903
2025-01-08 10:00:00+00:00,-8.82827
2025-01-08 10:00:00+00:00,-36.57248
2025-01-08 10:00:00+00:00,-6.33558
2025-01-08 11:00:00+00:00,-8.01905
2025-01-08 11:00:00+00:00,-36.60661
2025-01-08 11:00:00+00:00,-6.35413
2025-01-08 12:00:00+00:00,-7.94913
2025-01-08 12:00:00+00:00,-6.38593
2025-01-08 12:00:00+00:00,-36.53784
2025-01-08 13:00:00+00:00,-36.53393
2025-01-08 13:00:00+00:00,-6.27351
2025-01-08 13:00:00+00:00,-7.84504
2025-01-08 14:00:00+00:00,-30.87525
2025-01-08 14:00:00+00:00,-6.37647
2025-01-08 14:00:00+00:00,-8.08617
2025-01-08 15:00:00+00:00,777.55101
2025-01-08 15:00:00+00:00,92.38289
2025-01-08 15:00:00+00:00,19.38111
2025-01-08 16:00:00+00:00,358.25216
2025-01-08 16:00:00+00:00,391.9922
2025-01-08 16:00:00+00:00,3998.22649
2025-01-08 17:00:00+00:00,5861.00229
2025-01-08 17:00:00+00:00,956.2647
2025-01-08 17:00:00+00:00,699.00839
2025-01-08 18:00:00+00:00,979.62905
2025-01-08 18:00:00+00:00,7724.93896
2025-01-08 18:00:00+00:00,1115.17799
2025-01-08 19:00:00+00:00,8313.30825
2025-01-08 19:00:00+00:00,1234.76437
2025-01-08 19:00:00+00:00,987.24586
2025-01-08 20:00:00+00:00,1138.33417
2025-01-08 20:00:00+00:00,1350.76518
2025-01-08 20:00:00+00:00,8783.75238
2025-01-08 21:00:00+00:00,1631.58746
2025-01-08 21:00:00+00:00,9143.93846
2025-01-08 21:00:00+00:00,1267.88173
2025-01-08 22:00:00+00:00,1875.23938
2025-01-08 22:00:00+00:00,1382.67706
2025-01-08 22:00:00+00:00,8721.97557
2025-01-08 23:00:00+00:00,1489.51847
2025-01-08 23:00:00+00:00,5974.93341
2025-01-08 23:00:00+00:00,1093.02436
2025-01-09 00:00:00+00:00,1055.74217
2025-01-09 00:00:00+00:00,323.80148
2025-01-09 00:00:00+00:00,247.97399
2025-01-09 01:00:00+00:00,-0.18494
2025-01-09 01:00:00+00:00,15.29417
